"MovieID"	"Title"	"Genres"	"Year"	"No.Reviews"	"Avg.Rating"
2150	"Gods Must Be Crazy, The (1980)"	"Comedy"	1980	695	3.72661870503597
2151	"Gods Must Be Crazy II, The (1989)"	"Comedy"	1989	128	3.171875
2152	"Air Bud: Golden Receiver (1998)"	"Children's|Comedy"	1998	69	2.11594202898551
2153	"Avengers, The (1998)"	"Action|Adventure"	1998	288	1.99652777777778
2154	"How Stella Got Her Groove Back (1998)"	"Drama|Romance"	1998	140	2.78571428571429
2155	"Slums of Beverly Hills, The (1998)"	"Comedy"	1998	267	3.31460674157303
2156	"Best Man, The (Il Testimone dello sposo) (1997)"	"Comedy|Drama"	1997	9	3.77777777777778
2157	"Chambermaid on the Titanic, The (1998)"	"Romance"	1998	20	3.25
2158	"Henry: Portrait of a Serial Killer, Part 2 (1996)"	"Crime|Horror"	1996	20	2.6
2159	"Henry: Portrait of a Serial Killer (1990)"	"Crime|Horror"	1990	219	3.47945205479452
2160	"Rosemary's Baby (1968)"	"Horror|Thriller"	1968	712	3.8188202247191
2161	"NeverEnding Story, The (1984)"	"Adventure|Children's|Fantasy"	1984	699	3.60515021459227
2162	"NeverEnding Story II: The Next Chapter, The (1990)"	"Adventure|Children's|Fantasy"	1990	177	2.41242937853107
2163	"Attack of the Killer Tomatoes! (1980)"	"Comedy|Horror"	1980	206	2.60679611650485
2164	"Surf Nazis Must Die (1987)"	"Drama"	1987	20	2.05
2165	"Your Friends and Neighbors (1998)"	"Drama"	1998	109	3.37614678899083
2166	"Return to Paradise (1998)"	"Drama|Romance"	1998	144	3.52083333333333
2167	"Blade (1998)"	"Action|Adventure|Horror"	1998	809	3.47713226205192
2168	"Dance with Me (1998)"	"Drama|Romance"	1998	79	3.07594936708861
2169	"Dead Man on Campus (1998)"	"Comedy"	1998	130	2.67692307692308
2170	"Wrongfully Accused (1998)"	"Action|Comedy"	1998	123	2.55284552845528
2171	"Next Stop, Wonderland (1998)"	"Comedy|Drama|Romance"	1998	196	3.68877551020408
2172	"Strike! (a.k.a. All I Wanna Do, The Hairy Bird) (1998)"	"Comedy"	1998	4	3.25
2173	"Navigator: A Mediaeval Odyssey, The (1988)"	"Adventure|Fantasy|Sci-Fi"	1988	110	3.56363636363636
2174	"Beetlejuice (1988)"	"Comedy|Fantasy"	1988	1495	3.56789297658863
2175	"Déjà Vu (1997)"	"Drama|Romance"	1997	18	3.83333333333333
2176	"Rope (1948)"	"Thriller"	1948	191	3.89528795811518
2177	"Family Plot (1976)"	"Comedy|Thriller"	1976	83	3.21686746987952
2178	"Frenzy (1972)"	"Thriller"	1972	95	3.66315789473684
2179	"Topaz (1969)"	"Thriller"	1969	39	3.15384615384615
2180	"Torn Curtain (1966)"	"Thriller"	1966	58	3.32758620689655
2181	"Marnie (1964)"	"Thriller"	1964	118	3.56779661016949
2182	"Wrong Man, The (1956)"	"Drama|Film-Noir|Thriller"	1956	98	3.58163265306122
2183	"Man Who Knew Too Much, The (1956)"	"Thriller"	1956	179	3.93296089385475
2184	"Trouble with Harry, The (1955)"	"Mystery|Thriller"	1955	147	3.59863945578231
2185	"I Confess (1953)"	"Thriller"	1953	17	3.58823529411765
2186	"Strangers on a Train (1951)"	"Film-Noir|Thriller"	1951	482	4.30497925311203
2187	"Stage Fright (1950)"	"Mystery|Thriller"	1950	26	3.57692307692308
2188	"54 (1998)"	"Drama"	1998	259	2.76447876447876
2189	"I Married A Strange Person (1997)"	"Animation"	1997	21	3.71428571428571
2190	"Why Do Fools Fall In Love? (1998)"	"Drama"	1998	52	2.84615384615385
2191	"Merry War, A (1997)"	"Comedy"	1997	10	2.8
2192	"See the Sea (Regarde la mer) (1997)"	"Drama"	1997	7	3.28571428571429
2193	"Willow (1988)"	"Action|Adventure|Fantasy"	1988	802	3.49625935162095
2194	"Untouchables, The (1987)"	"Action|Crime|Drama"	1987	1127	4.00798580301686
2195	"Dirty Work (1998)"	"Comedy"	1998	135	3.00740740740741
2196	"Knock Off (1998)"	"Action"	1998	27	2.44444444444444
2197	"Firelight (1997)"	"Drama"	1997	11	4.18181818181818
2198	"Modulations (1998)"	"Documentary"	1998	2	4
2199	"Phoenix (1998)"	"Crime|Drama"	1998	0	0
2200	"Under Capricorn (1949)"	"Drama"	1949	8	2.5
2201	"Paradine Case, The (1947)"	"Drama"	1947	20	3.4
2202	"Lifeboat (1944)"	"Drama|Thriller|War"	1944	213	3.94366197183099
2203	"Shadow of a Doubt (1943)"	"Film-Noir|Thriller"	1943	233	4.27038626609442
2204	"Saboteur (1942)"	"Thriller"	1942	89	3.82022471910112
2205	"Mr. & Mrs. Smith (1941)"	"Comedy"	1941	33	3.51515151515152
2206	"Suspicion (1941)"	"Mystery|Thriller"	1941	167	4.01197604790419
2207	"Jamaica Inn (1939)"	"Drama"	1939	8	2.875
2208	"Lady Vanishes, The (1938)"	"Comedy|Mystery|Romance|Thriller"	1938	199	4.18592964824121
2209	"Young and Innocent (1937)"	"Crime|Thriller"	1937	10	3.3
2210	"Sabotage (1936)"	"Thriller"	1936	54	3.7037037037037
2211	"Secret Agent (1936)"	"Thriller"	1936	19	3.52631578947368
2212	"Man Who Knew Too Much, The (1934)"	"Thriller"	1934	128	3.8359375
2213	"Waltzes from Vienna (1933)"	"Comedy|Musical"	1933	1	1
2214	"Number Seventeen (1932)"	"Thriller"	1932	1	3
2215	"Rich and Strange (1932)"	"Comedy|Romance"	1932	12	3.5
2216	"Skin Game, The (1931)"	"Drama"	1931	0	0
2217	"Elstree Calling (1930)"	"Comedy|Musical"	1930	1	1
2218	"Juno and Paycock (1930)"	"Drama"	1930	1	2
2219	"Murder! (1930)"	"Mystery|Thriller"	1930	10	3.4
2220	"Manxman, The (1929)"	"Drama"	1929	0	0
2221	"Blackmail (1929)"	"Thriller"	1929	11	3.09090909090909
2222	"Champagne (1928)"	"Comedy"	1928	0	0
2223	"Farmer's Wife, The (1928)"	"Comedy"	1928	3	3.33333333333333
2224	"Downhill (1927)"	"Drama"	1927	0	0
2225	"Easy Virtue (1927)"	"Drama"	1927	0	0
2226	"Ring, The (1927)"	"Drama"	1927	1	3
2227	"Lodger, The (1926)"	"Thriller"	1926	21	3.52380952380952
2228	"Mountain Eagle, The (1926)"	"Drama"	1926	0	0
2229	"Pleasure Garden, The (1925)"	"Drama"	1925	0	0
2230	"Always Tell Your Wife (1923)"	"Comedy"	1923	0	0
2231	"Rounders (1998)"	"Crime|Drama"	1998	345	3.60869565217391
2232	"Cube (1997)"	"Sci-Fi|Thriller"	1997	233	3.46781115879828
2233	"Digging to China (1998)"	"Drama"	1998	5	1.6
2234	"Let's Talk About Sex (1998)"	"Drama"	1998	8	1.875
2235	"One Man's Hero (1999)"	"Drama|War"	1999	1	2
2236	"Simon Birch (1998)"	"Drama"	1998	202	3.60891089108911
2237	"Without Limits (1998)"	"Drama"	1998	44	3.59090909090909
2238	"Seven Beauties (Pasqualino Settebellezze) (1976)"	"Comedy|Drama"	1976	77	3.83116883116883
2239	"Swept Away (Travolti da un insolito destino nell'azzurro mare d'Agosto) (1975)"	"Comedy|Drama"	1975	97	3.74226804123711
2240	"My Bodyguard (1980)"	"Drama"	1980	238	3.50840336134454
2241	"Class (1983)"	"Comedy"	1983	129	2.77519379844961
2242	"Grandview, U.S.A. (1984)"	"Drama"	1984	6	2.5
2243	"Broadcast News (1987)"	"Comedy|Drama|Romance"	1987	789	3.74778200253485
2244	"Allnighter, The (1987)"	"Comedy|Romance"	1987	7	1.85714285714286
2245	"Working Girl (1988)"	"Comedy|Drama"	1988	514	3.41439688715953
2246	"Stars and Bars (1988)"	"Comedy"	1988	14	2.71428571428571
2247	"Married to the Mob (1988)"	"Comedy"	1988	365	3.09315068493151
2248	"Say Anything... (1989)"	"Comedy|Drama|Romance"	1989	914	4.01750547045952
2249	"My Blue Heaven (1990)"	"Comedy"	1990	239	3.19246861924686
2250	"Men Don't Leave (1990)"	"Drama"	1990	62	3.14516129032258
2251	"Cabinet of Dr. Ramirez, The (1991)"	"Comedy"	1991	2	3.5
2252	"Hero (1992)"	"Comedy|Drama"	1992	186	3.01612903225806
2253	"Toys (1992)"	"Action|Comedy|Fantasy"	1992	440	2.56363636363636
2254	"Choices (1981)"	"Drama"	1981	1	2
2255	"Young Doctors in Love (1982)"	"Comedy"	1982	79	2.60759493670886
2256	"Parasite (1982)"	"Horror|Sci-Fi"	1982	24	2.375
2257	"No Small Affair (1984)"	"Comedy|Romance"	1984	17	2.94117647058824
2258	"Master Ninja I (1984)"	"Action"	1984	2	3
2259	"Blame It on Rio (1984)"	"Comedy|Romance"	1984	201	2.71641791044776
2260	"Wisdom (1986)"	"Action|Crime"	1986	49	2.79591836734694
2261	"One Crazy Summer (1986)"	"Comedy"	1986	161	3.32919254658385
2262	"About Last Night... (1986)"	"Comedy|Drama|Romance"	1986	326	3.15644171779141
2263	"Seventh Sign, The (1988)"	"Thriller"	1988	175	3.10285714285714
2264	"We're No Angels (1989)"	"Drama"	1989	83	2.59036144578313
2265	"Nothing But Trouble (1991)"	"Adventure|Comedy"	1991	83	2
2266	"Butcher's Wife, The (1991)"	"Comedy|Romance"	1991	195	2.87179487179487
2267	"Mortal Thoughts (1991)"	"Mystery|Thriller"	1991	74	2.94594594594595
2268	"Few Good Men, A (1992)"	"Crime|Drama"	1992	1061	3.93119698397738
2269	"Indecent Proposal (1993)"	"Drama"	1993	217	2.73732718894009
2270	"Century of Cinema, A (1994)"	"Documentary"	1994	0	0
2271	"Permanent Midnight (1998)"	"Drama"	1998	76	3.28947368421053
2272	"One True Thing (1998)"	"Drama"	1998	112	3.45535714285714
2273	"Rush Hour (1998)"	"Action|Thriller"	1998	627	3.56618819776715
2274	"Lilian's Story (1995)"	"Drama"	1995	0	0
2275	"Six-String Samurai (1998)"	"Action|Adventure|Sci-Fi"	1998	71	3.36619718309859
2276	"Soldier's Daughter Never Cries, A (1998)"	"Drama"	1998	70	3.71428571428571
2277	"Somewhere in the City (1997)"	"Drama"	1997	1	2
2278	"Ronin (1998)"	"Action|Crime|Thriller"	1998	806	3.5272952853598
2279	"Urban Legend (1998)"	"Horror|Thriller"	1998	226	2.71681415929204
2280	"Clay Pigeons (1998)"	"Crime"	1998	125	3.432
2281	"Monument Ave. (1998)"	"Crime"	1998	11	3.45454545454545
2282	"Pecker (1998)"	"Comedy|Drama"	1998	316	3.51898734177215
2283	"Sheltering Sky, The (1990)"	"Drama"	1990	61	2.91803278688525
2284	"Bandit Queen (1994)"	"Drama"	1994	43	3.7906976744186
2285	"If.... (1968)"	"Drama"	1968	54	3.88888888888889
2286	"Fiendish Plot of Dr. Fu Manchu, The (1980)"	"Comedy"	1980	43	2.51162790697674
2287	"Them! (1954)"	"Sci-Fi|Thriller|War"	1954	280	3.43928571428571
2288	"Thing, The (1982)"	"Action|Horror|Sci-Fi|Thriller"	1982	741	3.78542510121457
2289	"Player, The (1992)"	"Comedy|Drama"	1992	978	3.96319018404908
2290	"Stardust Memories (1980)"	"Comedy|Drama"	1980	121	3.28099173553719
2291	"Edward Scissorhands (1990)"	"Drama|Romance"	1990	1473	3.59266802443992
2292	"Overnight Delivery (1996)"	"Romance"	1996	20	2.5
2293	"Shadrach (1998)"	"Drama"	1998	25	3.24
2294	"Antz (1998)"	"Animation|Children's"	1998	645	3.48372093023256
2295	"Impostors, The (1998)"	"Comedy"	1998	74	3.81081081081081
2296	"Night at the Roxbury, A (1998)"	"Comedy"	1998	144	2.38194444444444
2297	"What Dreams May Come (1998)"	"Drama|Romance"	1998	355	3.10704225352113
2298	"Strangeland (1998)"	"Thriller"	1998	15	1.86666666666667
2299	"Battle of the Sexes, The (1959)"	"Comedy"	1959	4	3.75
2300	"Producers, The (1968)"	"Comedy|Musical"	1968	658	4.14437689969605
2301	"History of the World: Part I (1981)"	"Comedy"	1981	371	3.59029649595687
2302	"My Cousin Vinny (1992)"	"Comedy"	1992	1086	3.78453038674033
2303	"Nashville (1975)"	"Drama|Musical"	1975	325	3.92
2304	"Love Is the Devil (1998)"	"Drama"	1998	7	3.57142857142857
2305	"Slam (1998)"	"Drama"	1998	25	3.48
2306	"Holy Man (1998)"	"Comedy"	1998	90	2.48888888888889
2307	"One Tough Cop (1998)"	"Action|Drama"	1998	38	2.63157894736842
2308	"Detroit 9000 (1973)"	"Action|Crime"	1973	1	2
2309	"Inheritors, The (Die Siebtelbauern) (1998)"	"Drama"	1998	2	4.5
2310	"Mighty, The (1998)"	"Drama"	1998	134	3.79850746268657
2311	"2010 (1984)"	"Mystery|Sci-Fi"	1984	470	3.41702127659574
2312	"Children of a Lesser God (1986)"	"Drama"	1986	331	3.82779456193353
2313	"Elephant Man, The (1980)"	"Drama"	1980	457	4.01312910284464
2314	"Beloved (1998)"	"Drama"	1998	104	3.13461538461538
2315	"Bride of Chucky (1998)"	"Horror|Thriller"	1998	147	2.36734693877551
2316	"Practical Magic (1998)"	"Drama|Romance"	1998	236	2.98305084745763
2317	"Alarmist, The (1997)"	"Comedy"	1997	8	2.625
2318	"Happiness (1998)"	"Comedy"	1998	320	3.903125
2319	"Reach the Rock (1997)"	"Comedy"	1997	0	0
2320	"Apt Pupil (1998)"	"Drama|Thriller"	1998	187	3.10695187165775
2321	"Pleasantville (1998)"	"Comedy"	1998	1158	3.69689119170984
2322	"Soldier (1998)"	"Action|Adventure|Sci-Fi|Thriller|War"	1998	290	2.93103448275862
2323	"Cruise, The (1998)"	"Documentary"	1998	35	3.94285714285714
2324	"Life Is Beautiful (La Vita è bella) (1997)"	"Comedy|Drama"	1997	1152	4.32986111111111
2325	"Orgazmo (1997)"	"Comedy"	1997	119	3.13445378151261
2326	"Shattered Image (1998)"	"Drama|Thriller"	1998	12	3
2327	"Tales from the Darkside: The Movie (1990)"	"Horror"	1990	100	2.85
2328	"Vampires (1998)"	"Horror"	1998	173	2.84971098265896
2329	"American History X (1998)"	"Drama"	1998	640	4.2265625
2330	"Hands on a Hard Body (1996)"	"Documentary"	1996	92	4.16304347826087
2331	"Living Out Loud (1998)"	"Comedy|Romance"	1998	179	3.22346368715084
2332	"Belly (1998)"	"Crime|Drama"	1998	8	3.25
2333	"Gods and Monsters (1998)"	"Drama"	1998	578	3.81314878892734
2334	"Siege, The (1998)"	"Action|Thriller"	1998	386	3.12435233160622
2335	"Waterboy, The (1998)"	"Comedy"	1998	420	2.92619047619048
2336	"Elizabeth (1998)"	"Drama"	1998	938	4.02985074626866
2337	"Velvet Goldmine (1998)"	"Drama"	1998	126	3.20634920634921
2338	"I Still Know What You Did Last Summer (1998)"	"Horror|Mystery|Thriller"	1998	295	2.20338983050847
2339	"I'll Be Home For Christmas (1998)"	"Comedy|Romance"	1998	27	2.92592592592593
2340	"Meet Joe Black (1998)"	"Romance"	1998	344	3.25290697674419
2341	"Dancing at Lughnasa (1998)"	"Drama"	1998	44	3.27272727272727
2342	"Hard Core Logo (1996)"	"Comedy"	1996	11	3.72727272727273
2343	"Naked Man, The (1998)"	"Drama"	1998	2	2
2344	"Runaway Train (1985)"	"Action|Adventure|Drama|Thriller"	1985	201	3.4228855721393
2345	"Desert Bloom (1986)"	"Drama"	1986	43	3.37209302325581
2346	"Stepford Wives, The (1975)"	"Sci-Fi|Thriller"	1975	300	3.30666666666667
2347	"Pope of Greenwich Village, The (1984)"	"Action"	1984	95	3.73684210526316
2348	"Sid and Nancy (1986)"	"Drama"	1986	304	3.55263157894737
2349	"Mona Lisa (1986)"	"Comedy|Thriller"	1986	167	3.61077844311377
2350	"Heart Condition (1990)"	"Comedy"	1990	19	2.78947368421053
2351	"Nights of Cabiria (Le Notti di Cabiria) (1957)"	"Drama"	1957	111	4.20720720720721
2352	"Big Chill, The (1983)"	"Comedy|Drama"	1983	838	3.87470167064439
2353	"Enemy of the State (1998)"	"Action|Thriller"	1998	988	3.68724696356275
2354	"Rugrats Movie, The (1998)"	"Animation|Children's|Comedy"	1998	141	2.78014184397163
2355	"Bug's Life, A (1998)"	"Animation|Children's|Comedy"	1998	1703	3.85437463300059
2356	"Celebrity (1998)"	"Comedy"	1998	96	2.89583333333333
2357	"Central Station (Central do Brasil) (1998)"	"Drama"	1998	215	4.28372093023256
2358	"Savior (1998)"	"Drama"	1998	4	4
2359	"Waking Ned Devine (1998)"	"Comedy"	1998	703	3.87908961593172
2360	"Celebration, The (Festen) (1998)"	"Drama"	1998	117	4.30769230769231
2361	"Pink Flamingos (1972)"	"Comedy"	1972	158	3.24050632911392
2362	"Glen or Glenda (1953)"	"Drama"	1953	53	2.84905660377358
2363	"Godzilla (Gojira) (1954)"	"Action|Sci-Fi"	1954	301	3.31893687707641
2364	"Godzilla (Gojira) (1984)"	"Action|Sci-Fi"	1984	121	2.77685950413223
2365	"King Kong vs. Godzilla (Kingukongu tai Gojira) (1962)"	"Action|Sci-Fi"	1962	136	2.77205882352941
2366	"King Kong (1933)"	"Action|Adventure|Horror"	1933	756	3.65608465608466
2367	"King Kong (1976)"	"Action|Adventure|Horror"	1976	309	2.75728155339806
2368	"King Kong Lives (1986)"	"Action|Adventure|Horror"	1986	58	1.68965517241379
2369	"Desperately Seeking Susan (1985)"	"Comedy|Romance"	1985	840	2.9547619047619
2370	"Emerald Forest, The (1985)"	"Action|Adventure|Drama"	1985	142	3.51408450704225
2371	"Fletch (1985)"	"Comedy"	1985	599	3.59432387312187
2372	"Fletch Lives (1989)"	"Comedy"	1989	238	2.96638655462185
2373	"Red Sonja (1985)"	"Action|Adventure"	1985	189	2.48148148148148
2374	"Gung Ho (1986)"	"Comedy|Drama"	1986	244	2.93032786885246
2375	"Money Pit, The (1986)"	"Comedy"	1986	418	2.89234449760766
2376	"View to a Kill, A (1985)"	"Action"	1985	325	3.26769230769231
2377	"Lifeforce (1985)"	"Horror|Sci-Fi"	1985	183	2.94535519125683
2378	"Police Academy (1984)"	"Comedy"	1984	413	2.99757869249395
2379	"Police Academy 2: Their First Assignment (1985)"	"Comedy"	1985	225	2.38666666666667
2380	"Police Academy 3: Back in Training (1986)"	"Comedy"	1986	196	2.03061224489796
2381	"Police Academy 4: Citizens on Patrol (1987)"	"Comedy"	1987	174	1.91379310344828
2382	"Police Academy 5: Assignment: Miami Beach (1988)"	"Comedy"	1988	150	1.76666666666667
2383	"Police Academy 6: City Under Siege (1989)"	"Comedy"	1989	149	1.65771812080537
2384	"Babe: Pig in the City (1998)"	"Children's|Comedy"	1998	523	3.2906309751434
2385	"Home Fries (1998)"	"Comedy|Romance"	1998	146	2.57534246575342
2386	"Jerry Springer: Ringmaster (1998)"	"Drama"	1998	59	1.96610169491525
2387	"Very Bad Things (1998)"	"Comedy|Crime"	1998	217	2.7741935483871
2388	"Steam: The Turkish Bath (Hamam) (1997)"	"Drama|Romance"	1997	15	3.46666666666667
2389	"Psycho (1998)"	"Crime|Horror|Thriller"	1998	264	2.65151515151515
2390	"Little Voice (1998)"	"Comedy"	1998	330	3.69090909090909
2391	"Simple Plan, A (1998)"	"Crime|Thriller"	1998	745	3.75167785234899
2392	"Jack Frost (1998)"	"Comedy|Drama"	1998	205	2.23414634146341
2393	"Star Trek: Insurrection (1998)"	"Action|Sci-Fi"	1998	807	3.34820322180917
2394	"Prince of Egypt, The (1998)"	"Animation|Musical"	1998	579	3.57167530224525
2395	"Rushmore (1998)"	"Comedy"	1998	1220	3.84098360655738
2396	"Shakespeare in Love (1998)"	"Comedy|Romance"	1998	2369	4.12747994934572
2397	"Mass Appeal (1984)"	"Drama"	1984	23	3.30434782608696
2398	"Miracle on 34th Street (1947)"	"Drama"	1947	380	3.96052631578947
2399	"Santa Claus: The Movie (1985)"	"Adventure|Children's|Fantasy"	1985	223	2.66816143497758
2400	"Prancer (1989)"	"Children's|Drama"	1989	43	2.86046511627907
2401	"Pale Rider (1985)"	"Western"	1985	312	3.76923076923077
2402	"Rambo: First Blood Part II (1985)"	"Action|War"	1985	401	2.82543640897756
2403	"First Blood (1982)"	"Action"	1982	397	3.57178841309824
2404	"Rambo III (1988)"	"Action|War"	1988	301	2.3421926910299
2405	"Jewel of the Nile, The (1985)"	"Action|Adventure|Comedy|Romance"	1985	673	3.16344725111441
2406	"Romancing the Stone (1984)"	"Action|Adventure|Comedy|Romance"	1984	1345	3.68921933085502
2407	"Cocoon (1985)"	"Comedy|Sci-Fi"	1985	1006	3.53777335984095
2408	"Cocoon: The Return (1988)"	"Comedy|Sci-Fi"	1988	259	2.52895752895753
2409	"Rocky II (1979)"	"Action|Drama"	1979	445	3.17752808988764
2410	"Rocky III (1982)"	"Action|Drama"	1982	401	2.87531172069825
2411	"Rocky IV (1985)"	"Action|Drama"	1985	375	2.64533333333333
2412	"Rocky V (1990)"	"Action|Drama"	1990	274	2.1021897810219
2413	"Clue (1985)"	"Comedy|Mystery"	1985	443	3.24830699774266
2414	"Young Sherlock Holmes (1985)"	"Action|Adventure|Mystery"	1985	379	3.39050131926121
2415	"Violets Are Blue... (1986)"	"Drama|Romance"	1986	15	2.8
2416	"Back to School (1986)"	"Comedy"	1986	354	3.14971751412429
2417	"Heartburn (1986)"	"Comedy|Drama"	1986	74	2.94594594594595
2418	"Nothing in Common (1986)"	"Comedy"	1986	110	3.07272727272727
2419	"Extremities (1986)"	"Drama|Thriller"	1986	69	3.20289855072464
2420	"Karate Kid, The (1984)"	"Drama"	1984	493	3.41784989858012
2421	"Karate Kid, Part II, The (1986)"	"Action|Adventure|Drama"	1986	477	2.67714884696017
2422	"Karate Kid III, The (1989)"	"Action|Adventure|Drama"	1989	286	2.12237762237762
2423	"Christmas Vacation (1989)"	"Comedy"	1989	515	3.58834951456311
2424	"You've Got Mail (1998)"	"Comedy|Romance"	1998	838	3.38066825775656
2425	"General, The (1998)"	"Crime"	1998	58	3.62068965517241
2426	"Theory of Flight, The (1998)"	"Comedy|Drama|Romance"	1998	27	2.96296296296296
2427	"Thin Red Line, The (1998)"	"Action|Drama|War"	1998	803	3.39850560398506
2428	"Faculty, The (1998)"	"Horror|Sci-Fi"	1998	513	2.77777777777778
2429	"Mighty Joe Young (1998)"	"Adventure|Children's|Drama"	1998	180	2.82777777777778
2430	"Mighty Joe Young (1949)"	"Adventure|Children's|Drama"	1949	144	3.11111111111111
2431	"Patch Adams (1998)"	"Comedy|Drama"	1998	474	3.13713080168776
2432	"Stepmom (1998)"	"Drama"	1998	146	3.13698630136986
2433	"Civil Action, A (1998)"	"Drama"	1998	612	3.35947712418301
2434	"Down in the Delta (1998)"	"Drama"	1998	60	3.63333333333333
2435	"Hurlyburly (1998)"	"Drama"	1998	99	3.08080808080808
2436	"Tea with Mussolini (1999)"	"Comedy"	1999	122	3.59016393442623
2437	"Wilde (1997)"	"Drama"	1997	85	3.64705882352941
2438	"Outside Ozona (1998)"	"Drama|Thriller"	1998	1	4
2439	"Affliction (1997)"	"Drama"	1997	198	3.61111111111111
2440	"Another Day in Paradise (1998)"	"Drama"	1998	47	3.36170212765957
2441	"Hi-Lo Country, The (1998)"	"Drama|Western"	1998	26	3.03846153846154
2442	"Hilary and Jackie (1998)"	"Drama"	1998	160	3.825
2443	"Playing by Heart (1998)"	"Drama|Romance"	1998	126	3.5952380952381
2444	"24 7: Twenty Four Seven (1997)"	"Comedy|Drama"	1997	5	4
2445	"At First Sight (1999)"	"Drama"	1999	74	2.7972972972973
2446	"In Dreams (1999)"	"Thriller"	1999	63	2.53968253968254
2447	"Varsity Blues (1999)"	"Comedy|Drama"	1999	266	3.06015037593985
2448	"Virus (1999)"	"Horror|Sci-Fi"	1999	189	2.34920634920635
2449	"Garbage Pail Kids Movie, The (1987)"	"Adventure|Children's"	1987	32	1.53125
2450	"Howard the Duck (1986)"	"Adventure|Children's|Sci-Fi"	1986	434	2.09907834101382
2451	"Gate, The (1987)"	"Horror"	1987	113	2.64601769911504
2452	"Gate II: Trespassers, The (1990)"	"Horror"	1990	19	1.68421052631579
2453	"Boy Who Could Fly, The (1986)"	"Drama|Fantasy"	1986	176	3.25
2454	"Fly, The (1958)"	"Horror|Sci-Fi"	1958	480	3.35833333333333
2455	"Fly, The (1986)"	"Horror|Sci-Fi"	1986	1071	3.44070961718021
2456	"Fly II, The (1989)"	"Horror|Sci-Fi"	1989	284	2.31338028169014
2457	"Running Scared (1986)"	"Action|Comedy"	1986	259	3.38223938223938
2458	"Armed and Dangerous (1986)"	"Comedy|Crime"	1986	130	2.47692307692308
2459	"Texas Chainsaw Massacre, The (1974)"	"Horror"	1974	247	3.22267206477733
2460	"Texas Chainsaw Massacre 2, The (1986)"	"Horror"	1986	116	2.35344827586207
2461	"Leatherface: Texas Chainsaw Massacre III (1990)"	"Horror"	1990	62	2.09677419354839
2462	"Return of the Texas Chainsaw Massacre, The (1994)"	"Horror"	1994	54	1.83333333333333
2463	"Ruthless People (1986)"	"Comedy"	1986	475	3.46105263157895
2464	"Trick or Treat (1986)"	"Horror"	1986	8	2.625
2465	"Deadly Friend (1986)"	"Horror"	1986	42	2.02380952380952
2466	"Belizaire the Cajun (1986)"	"Drama"	1986	13	3.46153846153846
2467	"Name of the Rose, The (1986)"	"Mystery"	1986	324	3.90123456790123
2468	"Jumpin' Jack Flash (1986)"	"Action|Comedy|Romance|Thriller"	1986	374	2.77005347593583
2469	"Peggy Sue Got Married (1986)"	"Comedy|Romance"	1986	506	3.27667984189723
2470	"Crocodile Dundee (1986)"	"Adventure|Comedy"	1986	912	3.4265350877193
2471	"Crocodile Dundee II (1988)"	"Adventure|Comedy"	1988	414	2.6280193236715
2472	"Tough Guys (1986)"	"Comedy"	1986	93	2.97849462365591
2473	"Soul Man (1986)"	"Comedy"	1986	193	2.40932642487047
2474	"Color of Money, The (1986)"	"Drama"	1986	343	3.46064139941691
2475	"52 Pick-Up (1986)"	"Action|Mystery|Thriller"	1986	140	3.3
2476	"Heartbreak Ridge (1986)"	"Action|War"	1986	300	3.34666666666667
2477	"Firewalker (1986)"	"Adventure"	1986	42	2.28571428571429
2478	"Three Amigos! (1986)"	"Comedy|Western"	1986	569	3.11775043936731
2479	"Gloria (1999)"	"Drama|Thriller"	1999	44	2.27272727272727
2480	"Dry Cleaning (Nettoyage à sec) (1997)"	"Drama"	1997	2	4.5
2481	"My Name Is Joe (1998)"	"Drama|Romance"	1998	35	3.6
2482	"Still Crazy (1998)"	"Comedy|Romance"	1998	30	3.33333333333333
2483	"Day of the Beast, The (El Día de la bestia) (1995)"	"Comedy|Horror|Thriller"	1995	25	2.92
2484	"Tinseltown (1998)"	"Comedy"	1998	1	2
2485	"She's All That (1999)"	"Comedy|Romance"	1999	410	3.05121951219512
2486	"24-hour Woman (1998)"	"Drama"	1998	9	1.77777777777778
2487	"Blood, Guts, Bullets and Octane (1998)"	"Action|Comedy"	1998	7	2.42857142857143
2488	"Peeping Tom (1960)"	"Drama|Horror|Thriller"	1960	85	3.85882352941176
2489	"Spanish Fly (1998)"	"Drama"	1998	0	0
2490	"Payback (1999)"	"Action|Thriller"	1999	773	3.50582147477361
2491	"Simply Irresistible (1999)"	"Comedy|Romance"	1999	115	2.73913043478261
2492	"20 Dates (1998)"	"Comedy"	1998	139	2.85611510791367
2493	"Harmonists, The (1997)"	"Drama"	1997	28	4.14285714285714
2494	"Last Days, The (1998)"	"Documentary"	1998	27	4
2495	"Fantastic Planet, The (La Planète sauvage) (1973)"	"Animation|Sci-Fi"	1973	98	3.60204081632653
2496	"Blast from the Past (1999)"	"Comedy|Romance"	1999	360	3.36388888888889
2497	"Message in a Bottle (1999)"	"Romance"	1999	170	2.83529411764706
2498	"My Favorite Martian (1999)"	"Comedy|Sci-Fi"	1999	123	2.33333333333333
2499	"God Said 'Ha!' (1998)"	"Comedy"	1998	52	3.53846153846154
2500	"Jawbreaker (1999)"	"Comedy"	1999	119	2.59663865546218
2501	"October Sky (1999)"	"Drama"	1999	588	4.13775510204082
